Gene_ID,Module,Intramodular_Connectivity,Extramodular_Connectivity,Total_Connectivity,Is_Hub
Zm00001d001838,2,2.87932770074347,2.05933925878905,4.93866695953251,FALSE
Zm00001d001841,2,23.8935036970159,0.291447372904038,24.1849510699199,TRUE
Zm00001d001850,0,0.138296226178896,0.221335757257579,0.359631983436475,FALSE
Zm00001d001852,5,1.72527657678715,2.50718025398464,4.23245683077178,FALSE
Zm00001d001857,6,3.77768547831552,1.49988260610152,5.27756808441704,FALSE
Zm00001d001865,7,1.72507651274804,2.58525747757101,4.31033399031905,FALSE
Zm00001d001868,7,3.65408145843001,4.36305732175,8.01713878018001,FALSE
Zm00001d001870,8,1.92364328273864,3.08730227297239,5.01094555571102,FALSE
Zm00001d001871,1,4.86142575943152,2.90892393208546,7.77034969151699,FALSE
Zm00001d001877,6,6.63649462894564,1.01130044529451,7.64779507424015,FALSE
Zm00001d001879,7,1.10660106686704,2.14057722117626,3.2471782880433,FALSE
Zm00001d001883,8,5.03834835983209,8.27554395484069,13.3138923146728,TRUE
Zm00001d001884,1,15.4425145865475,12.2130991471669,27.6556137337144,TRUE
Zm00001d001887,4,0.464458963729538,0.356101249567155,0.820560213296693,FALSE
Zm00001d001895,3,13.5758652620192,8.09044901348115,21.6663142755004,FALSE
Zm00001d001902,5,0.707962429894248,0.50389395051055,1.2118563804048,FALSE
Zm00001d001905,6,3.1674099470625,1.14421964278868,4.31162958985118,FALSE
Zm00001d001906,6,0.669293644157298,1.43333331194662,2.10262695610392,FALSE
Zm00001d001908,3,19.3731064486757,10.1883212413815,29.5614276900572,TRUE
Zm00001d001909,1,5.60509977782696,5.0955621083965,10.7006618862235,FALSE
Zm00001d001910,3,3.33759136319663,2.4574848934537,5.79507625665033,FALSE
Zm00001d001911,2,12.3107392533734,0.369855208359191,12.6805944617326,FALSE
Zm00001d001913,3,16.2636438867239,5.75280246016499,22.0164463468889,TRUE
Zm00001d001914,1,6.97310547317032,6.05518329474811,13.0282887679184,FALSE
Zm00001d001916,3,0.629390993558564,0.930128047335455,1.55951904089402,FALSE
Zm00001d001924,2,2.42832521583088,1.88603769914638,4.31436291497726,FALSE
Zm00001d001927,6,1.55707707144982,0.780967356873099,2.33804442832292,FALSE
Zm00001d001941,0,0.177087267209801,0.511563611332775,0.688650878542577,FALSE
Zm00001d001944,2,1.21591363941118,0.158882435401419,1.3747960748126,FALSE
Zm00001d001947,2,3.05004628470578,0.818897530026815,3.86894381473259,FALSE
Zm00001d001952,2,0.929842683010582,0.101057238135446,1.03089992114603,FALSE
Zm00001d001959,1,2.13071192399037,4.86466017460819,6.99537209859856,FALSE
Zm00001d001960,4,3.75591926247342,3.49935757815497,7.25527684062839,FALSE
Zm00001d001961,2,0.369368044639193,0.554117632118298,0.923485676757491,FALSE
Zm00001d001964,7,1.63686396113819,2.80434258061223,4.44120654175042,FALSE
Zm00001d001973,1,9.60631809737944,6.34669596092213,15.9530140583016,FALSE
Zm00001d001974,1,8.88933460167372,6.45791263675607,15.3472472384298,FALSE
Zm00001d001976,6,2.51685227265053,1.77955897216704,4.29641124481757,FALSE
Zm00001d001977,2,1.65067535225822,2.62436023891072,4.27503559116893,FALSE
Zm00001d001978,1,3.55276606577603,4.12264261604375,7.67540868181978,FALSE
Zm00001d001979,4,2.90218605218165,9.44495868011735,12.347144732299,FALSE
Zm00001d001980,1,10.9623713942812,5.48852081291401,16.4508922071952,FALSE
Zm00001d001987,1,11.1495903447972,11.5422579587505,22.6918483035477,FALSE
Zm00001d001990,1,1.35030805878448,1.60125040404888,2.95155846283335,FALSE
Zm00001d001993,5,2.74505415739642,3.45486058584872,6.19991474324514,FALSE
Zm00001d001999,1,0.463499464887664,0.758978423184998,1.22247788807266,FALSE
Zm00001d002006,6,5.48496626429939,2.818350321477,8.30331658577639,FALSE
Zm00001d002007,0,0.0978128823741659,0.182553102114578,0.280365984488744,FALSE
Zm00001d002011,2,12.822918793239,0.566770784407771,13.3896895776467,FALSE
Zm00001d002016,2,4.64636038884565,2.13024099601347,6.77660138485912,FALSE
Zm00001d002018,2,0.886262574473572,0.874869110199876,1.76113168467345,FALSE
Zm00001d002019,5,5.57950684465787,9.49511193701322,15.0746187816711,FALSE
Zm00001d002020,4,4.37551276912355,4.28350409664534,8.65901686576889,FALSE
Zm00001d002021,8,3.92927575119715,7.73584540556337,11.6651211567605,FALSE
Zm00001d002022,8,2.52617645173134,4.70170882762443,7.22788527935578,FALSE
Zm00001d002031,2,1.76448870957806,0.0817282329471729,1.84621694252523,FALSE
Zm00001d002032,2,1.94028779309391,0.783986965931244,2.72427475902515,FALSE
Zm00001d002033,2,2.66819318974707,4.60220403664636,7.27039722639344,FALSE
Zm00001d002038,0,0.00505892025160339,0.365343450613326,0.37040237086493,FALSE
Zm00001d002039,1,6.08009674869195,5.92990217092251,12.0099989196145,FALSE
Zm00001d002043,5,0.698806501737249,1.10632127813943,1.80512777987668,FALSE
Zm00001d002046,6,2.44602245137192,2.32663100404383,4.77265345541575,FALSE
Zm00001d002055,4,2.58066846603854,1.8890239161835,4.46969238222203,FALSE
Zm00001d002065,3,2.25454351538302,1.11493126566225,3.36947478104528,FALSE
Zm00001d002069,7,0.0587324825692516,1.78288763186414,1.84162011443339,FALSE
Zm00001d002071,0,0.095418850496106,0.243917445045266,0.339336295541372,FALSE
Zm00001d002072,5,0.427611571847559,0.347024696543849,0.774636268391407,FALSE
Zm00001d002074,0,0.0103968142022372,0.0993703299261444,0.109767144128382,FALSE
Zm00001d002079,6,6.2493140222428,3.7428034402647,9.9921174625075,FALSE
Zm00001d002088,2,4.34397958788283,1.47658164139736,5.82056122928019,FALSE
Zm00001d002090,3,0.971704507037643,1.32651699242645,2.2982214994641,FALSE
Zm00001d002091,1,12.3030141200427,12.1589970579218,24.4620111779645,FALSE
Zm00001d002095,2,2.76302857055081,0.0522159887789897,2.8152445593298,FALSE
Zm00001d002097,1,2.84188998675084,1.63180095057485,4.47369093732569,FALSE
Zm00001d002099,1,3.04108760326553,4.60475745860836,7.64584506187389,FALSE
Zm00001d002100,2,11.9621677639428,0.406925820391779,12.3690935843345,FALSE
Zm00001d002101,2,18.8010073450842,0.464191120196649,19.2651984652809,TRUE
Zm00001d002109,1,1.28064678632591,1.02490266285374,2.30554944917965,FALSE
Zm00001d002119,1,0.422793621228165,0.773920382701311,1.19671400392948,FALSE
Zm00001d002125,2,3.81477868305933,9.37370256483466,13.188481247894,FALSE
Zm00001d002127,2,0.440002979273805,0.175558797605557,0.615561776879362,FALSE
Zm00001d002128,1,10.7674236055015,5.02926525191209,15.7966888574136,FALSE
Zm00001d002131,1,8.06335798184773,4.79461179871244,12.8579697805602,FALSE
Zm00001d002133,6,1.77068684242403,3.68719344513333,5.45788028755736,FALSE
Zm00001d002135,1,6.07835832724711,3.43324604914976,9.51160437639687,FALSE
Zm00001d002139,2,5.09257943797462,0.966806679972767,6.05938611794739,FALSE
Zm00001d002144,2,2.86020839867694,0.377703981312968,3.23791237998991,FALSE
Zm00001d002146,4,2.31390884188985,0.956140167977501,3.27004900986736,FALSE
Zm00001d002147,2,5.3373097875434,2.94891127379714,8.28622106134054,FALSE
Zm00001d002148,8,4.54519007164498,10.9484837931131,15.4936738647581,TRUE
Zm00001d002157,2,5.23776503852639,4.00169661780822,9.2394616563346,FALSE
Zm00001d002159,1,8.9431368964051,4.59408455741824,13.5372214538233,FALSE
Zm00001d002160,1,4.88618134325112,1.65200877582444,6.53819011907557,FALSE
Zm00001d002161,1,4.30440516879954,2.02952104663767,6.33392621543722,FALSE
Zm00001d002168,5,1.93211286111167,0.860913234255106,2.79302609536677,FALSE
Zm00001d002174,2,10.7640337504721,0.325161501163789,11.0891952516359,FALSE
Zm00001d002175,5,2.81424229744618,3.66906584185649,6.48330813930266,FALSE
Zm00001d002178,1,4.21819989436541,3.03133491750463,7.24953481187003,FALSE
Zm00001d002179,2,5.03330331819446,0.424256022103269,5.45755934029773,FALSE
Zm00001d002181,0,0.60307976840872,0.436841577561875,1.03992134597059,FALSE
Zm00001d002184,2,3.20256377411795,0.42852938129818,3.63109315541613,FALSE
Zm00001d002186,5,1.30736729346033,5.74845463382628,7.05582192728661,FALSE
Zm00001d002191,6,1.2168300589251,1.1054737436335,2.32230380255861,FALSE
Zm00001d002198,2,1.50019135860953,0.200175737926381,1.70036709653591,FALSE
Zm00001d002199,2,3.44806857017913,0.176787165366237,3.62485573554537,FALSE
Zm00001d002200,7,0.851272769089453,1.91053245483899,2.76180522392845,FALSE
Zm00001d002208,4,0.565771071674085,0.469559605341786,1.03533067701587,FALSE
Zm00001d002212,2,0.788733683743152,0.166119460817927,0.954853144561079,FALSE
Zm00001d002213,4,3.35075121245682,1.17473161285968,4.5254828253165,FALSE
Zm00001d002216,2,16.4552324607065,0.499867487382087,16.9550999480886,FALSE
Zm00001d002232,4,0.186279312497999,2.85002275910911,3.03630207160711,FALSE
Zm00001d002235,3,17.3458775468578,14.1042024927543,31.4500800396121,TRUE
Zm00001d002238,2,2.13891295880623,0.181473223750438,2.32038618255667,FALSE
Zm00001d002250,1,9.12401185052637,6.46290373045008,15.5869155809765,FALSE
Zm00001d002257,1,11.1180317330726,4.2016197265891,15.3196514596617,FALSE
Zm00001d002258,0,0.200274147728748,0.134746990271713,0.335021138000461,FALSE
Zm00001d002263,3,3.8968713289484,1.36696400808065,5.26383533702905,FALSE
Zm00001d002271,2,2.59174055188507,6.36711631479814,8.95885686668321,FALSE
Zm00001d002279,2,4.01465151421267,0.441487368778163,4.45613888299083,FALSE
Zm00001d002282,5,0.691406484147256,1.03846970579308,1.72987618994033,FALSE
Zm00001d002283,6,6.82036681991842,3.16626778992674,9.98663460984516,TRUE
Zm00001d002285,4,0.69015322749714,3.61821569003523,4.30836891753237,FALSE
Zm00001d002286,5,0.350562095258425,1.26558780702584,1.61614990228427,FALSE
Zm00001d002287,2,0.372966355206921,0.239431772704743,0.612398127911664,FALSE
Zm00001d002288,5,0.153926400699576,0.46016771219158,0.614094112891156,FALSE
Zm00001d002290,2,10.3461505918116,0.774723043776223,11.1208736355878,FALSE
Zm00001d002292,6,4.06512941234876,5.39103125707793,9.45616066942669,FALSE
Zm00001d002302,2,3.42342690622253,0.236835365800406,3.66026227202293,FALSE
Zm00001d002304,4,0.363920629277257,1.3308888194231,1.69480944870036,FALSE
Zm00001d002305,1,7.39515659450901,3.22814283638203,10.623299430891,FALSE
Zm00001d002307,3,0.19177861051248,0.598440336592484,0.790218947104964,FALSE
Zm00001d002309,2,19.0584016191241,0.803502182596237,19.8619038017203,TRUE
Zm00001d002312,2,16.6768630591313,0.570889390465304,17.2477524495966,FALSE
Zm00001d002314,2,2.87647889277123,1.6351213840374,4.51160027680863,FALSE
Zm00001d002315,2,3.76833435381192,3.05020088579429,6.8185352396062,FALSE
Zm00001d002317,1,0.786129224323775,1.64160213188395,2.42773135620773,FALSE
Zm00001d002320,3,0.617918093582744,1.09118741192835,1.70910550551109,FALSE
Zm00001d002326,1,1.94919936287152,1.51237623753921,3.46157560041073,FALSE
Zm00001d002328,2,19.8954559147575,0.38757286520951,20.283028779967,TRUE
Zm00001d002332,2,1.97078987612515,1.55355194513127,3.52434182125642,FALSE
Zm00001d002333,2,8.38146016045383,0.133266712871897,8.51472687332572,FALSE
Zm00001d002346,4,0.9039571155338,1.70471513913516,2.60867225466896,FALSE
Zm00001d002348,1,0.43900126367308,0.938415369312012,1.37741663298509,FALSE
Zm00001d002350,0,0.00206770781547869,0.0548503494977551,0.0569180573132337,FALSE
Zm00001d002351,2,0.717580328177772,0.0416631322689728,0.759243460446744,FALSE
Zm00001d002353,4,0.786675906512645,1.07692246904727,1.86359837555991,FALSE
Zm00001d002360,1,2.32344173363957,1.43536719478189,3.75880892842145,FALSE
Zm00001d002364,6,0.890433078385929,0.493105149780582,1.38353822816651,FALSE
Zm00001d002366,2,2.82159074597208,12.4868713107466,15.3084620567187,FALSE
Zm00001d002367,1,6.01040130974528,7.4323614994506,13.4427628091959,FALSE
Zm00001d002369,7,3.8236513445985,5.9669511122102,9.7906024568087,FALSE
Zm00001d002372,3,1.42897353420925,0.563365093390838,1.99233862760009,FALSE
Zm00001d002378,2,0.796205778149338,0.934622757125664,1.730828535275,FALSE
Zm00001d002383,8,2.67125857371992,4.98050359615872,7.65176216987864,FALSE
Zm00001d002384,2,4.71658246464219,0.142365175022853,4.85894763966504,FALSE
Zm00001d002385,1,11.9991163888733,12.5149866053319,24.5141029942051,FALSE
Zm00001d002391,2,6.86310329726585,2.16779414940724,9.03089744667309,FALSE
Zm00001d002393,2,2.56748787868007,0.641350840004577,3.20883871868465,FALSE
Zm00001d002394,3,1.76064620875104,1.46360920753163,3.22425541628267,FALSE
Zm00001d002396,1,2.25085006960753,1.92550641878222,4.17635648838975,FALSE
Zm00001d002402,3,0.617358270472458,1.18062507844804,1.7979833489205,FALSE
Zm00001d002410,6,5.43051092194456,2.13686120965883,7.56737213160339,FALSE
Zm00001d002411,2,9.94580360241862,0.710633485058795,10.6564370874774,FALSE
Zm00001d002414,0,0.0703779226041286,0.356559368640867,0.426937291244995,FALSE
Zm00001d002416,2,1.61898860554714,0.456822451714497,2.07581105726163,FALSE
Zm00001d002422,5,1.36900467364929,1.57660145620021,2.9456061298495,FALSE
Zm00001d002425,2,19.0266355012292,0.61097703856468,19.6376125397939,TRUE
Zm00001d002432,2,0.737521739960587,0.101403967610756,0.838925707571343,FALSE
Zm00001d002433,3,11.4198689729305,4.3803087044159,15.8001776773464,FALSE
Zm00001d002435,6,0.803526660776998,0.492143200068239,1.29566986084524,FALSE
Zm00001d002436,1,5.28019863451656,4.56939713252685,9.84959576704342,FALSE
Zm00001d002437,1,1.08634948924566,0.994189125753491,2.08053861499915,FALSE
Zm00001d002440,1,1.23332100488036,1.85516904128464,3.088490046165,FALSE
Zm00001d002441,1,7.04077546679048,3.33018596119759,10.3709614279881,FALSE
Zm00001d002444,2,11.9077158485948,0.0993993447581989,12.007115193353,FALSE
Zm00001d002446,2,0.351517105398322,0.320643860295656,0.672160965693978,FALSE
Zm00001d002452,4,4.70495501808784,2.61150255628782,7.31645757437567,FALSE
Zm00001d002454,4,3.74506991866362,2.16804974067394,5.91311965933755,FALSE
Zm00001d002455,2,7.13545389461788,0.362742799608775,7.49819669422665,FALSE
Zm00001d002457,2,16.9618530075766,0.132515307507159,17.0943683150838,FALSE
Zm00001d002461,2,1.54658725468977,1.40308168673147,2.94966894142124,FALSE
Zm00001d002465,8,2.21585694293488,2.71601590545298,4.93187284838786,FALSE
Zm00001d002476,0,0.0239194869089371,0.504219699760562,0.528139186669499,FALSE
Zm00001d002481,2,1.92033617543485,0.157699218215487,2.07803539365034,FALSE
Zm00001d002488,1,1.38863808712235,0.730814434565853,2.1194525216882,FALSE
Zm00001d002489,2,3.84413467446711,1.67564569080513,5.51978036527224,FALSE
Zm00001d002491,6,2.64068840271948,1.41193339536642,4.0526217980859,FALSE
Zm00001d002494,5,2.41783642659346,2.77464375095424,5.1924801775477,FALSE
Zm00001d002496,4,5.16015600897203,0.541260435529438,5.70141644450147,FALSE
Zm00001d002497,0,0.104665840517737,0.141171818835531,0.245837659353268,FALSE
Zm00001d002498,1,0.208848181845542,0.324222995634524,0.533071177480066,FALSE
Zm00001d002503,1,0.279179806251254,1.08902521669196,1.36820502294322,FALSE
Zm00001d002505,2,1.92330790903791,0.78751770316005,2.71082561219796,FALSE
Zm00001d002507,0,0.0354622896489102,0.213223052338755,0.248685341987665,FALSE
Zm00001d002511,1,12.7351852892166,8.86283340133687,21.5980186905534,FALSE
Zm00001d002512,7,5.62205931020218,7.47583221131724,13.0978915215194,TRUE
Zm00001d002514,2,8.53855476819048,0.293058834641835,8.83161360283231,FALSE
Zm00001d002519,4,4.44103471206277,1.21479884352463,5.6558335555874,FALSE
Zm00001d002520,6,1.40741146763724,0.718246677301938,2.12565814493917,FALSE
Zm00001d002521,1,3.00933625548391,1.85448965207592,4.86382590755982,FALSE
Zm00001d002522,1,0.148493868229924,0.629438850173841,0.777932718403765,FALSE
Zm00001d002524,4,6.64241663235101,5.65616639902802,12.298583031379,FALSE
Zm00001d002532,4,0.80930309676029,1.94104244277586,2.75034553953615,FALSE
Zm00001d002536,5,0.367469778511009,0.664514449029672,1.03198422754068,FALSE
Zm00001d002541,5,8.98515849035493,3.77507146781473,12.7602299581697,TRUE
Zm00001d002542,5,0.57374312993889,0.279220376407954,0.852963506346844,FALSE
Zm00001d002545,0,0.0163015482215778,0.129849873466151,0.146151421687729,FALSE
Zm00001d002548,4,11.206983558142,4.50887877244601,15.715862330588,TRUE
Zm00001d002549,6,0.177257913849722,0.176005755868538,0.353263669718261,FALSE
Zm00001d002550,7,1.34946722259255,2.74531191378552,4.09477913637807,FALSE
Zm00001d002556,5,3.29539305300119,2.84052396706797,6.13591702006916,FALSE
Zm00001d002557,5,6.79570400071035,3.79074089220581,10.5864448929162,TRUE
Zm00001d002560,0,0.333062588253926,0.432260668970966,0.765323257224893,FALSE
Zm00001d002565,4,0.318299446936302,2.13048890445701,2.44878835139331,FALSE
Zm00001d002568,1,9.00931954998119,4.58738701517928,13.5967065651605,FALSE
Zm00001d002569,3,0.457189812018343,0.863802440562802,1.32099225258115,FALSE
Zm00001d002573,6,1.41914221576213,3.84462175131922,5.26376396708136,FALSE
Zm00001d002576,1,0.484298621762153,0.415551185579001,0.899849807341154,FALSE
Zm00001d002577,2,1.74636691211108,0.443600168451393,2.18996708056248,FALSE
Zm00001d002579,6,0.49144759328977,0.576650993276332,1.0680985865661,FALSE
Zm00001d002584,1,2.69582506912043,0.887175339644033,3.58300040876446,FALSE
Zm00001d002592,0,0.0196228759235707,0.0867106085695249,0.106333484493096,FALSE
Zm00001d002594,6,4.49447881974703,1.02928433307555,5.52376315282258,FALSE
Zm00001d002595,3,15.1146520595892,7.14082931786787,22.255481377457,TRUE
Zm00001d002597,3,3.55242975258315,1.9600853460747,5.51251509865785,FALSE
Zm00001d002598,3,6.4182063931141,3.76043468813956,10.1786410812537,FALSE
Zm00001d002602,1,2.81679089843306,2.00771064097234,4.82450153940541,FALSE
Zm00001d002603,1,17.1497947210855,11.7494211921446,28.8992159132301,TRUE
Zm00001d002610,2,4.23468563187797,1.5718283597094,5.80651399158737,FALSE
Zm00001d002611,2,6.81336871172615,1.44783566627884,8.26120437800499,FALSE
Zm00001d002613,2,1.22512378426708,0.860318749628817,2.0854425338959,FALSE
Zm00001d002614,2,4.21484097824382,0.553505550991964,4.76834652923578,FALSE
Zm00001d002616,1,14.3013599334835,6.12384785642828,20.4252077899118,FALSE
Zm00001d002617,1,19.3016196349102,9.0663531260732,28.3679727609834,TRUE
Zm00001d002621,1,14.6107038065748,6.31085627682954,20.9215600834044,TRUE
Zm00001d002623,5,0.339464600320456,0.575222735814999,0.914687336135455,FALSE
Zm00001d002625,7,2.30479419849147,3.62804161456092,5.93283581305239,FALSE
Zm00001d002629,4,3.87924379536925,6.9751821580188,10.8544259533881,FALSE
Zm00001d002630,5,3.82120604360576,3.02424514551779,6.84545118912355,FALSE
Zm00001d002639,1,12.5408578363128,7.109455201785,19.6503130380978,FALSE
Zm00001d002640,1,19.4210303989224,11.1546819852706,30.575712384193,TRUE
Zm00001d002641,8,0.367500118739631,1.30691270213832,1.67441282087795,FALSE
Zm00001d002642,6,0.821952439808521,1.11279509123829,1.93474753104681,FALSE
Zm00001d002649,4,0.190365187114423,2.56216326694228,2.7525284540567,FALSE
Zm00001d002650,4,0.160047411605467,0.403793891930454,0.563841303535922,FALSE
Zm00001d002663,1,15.6992078903884,8.39084485841523,24.0900527488036,TRUE
Zm00001d002668,1,7.33410140547964,3.65924235669159,10.9933437621712,FALSE
Zm00001d002675,5,3.19185498413701,2.66912668357487,5.86098166771188,FALSE
Zm00001d002680,3,11.1800701883964,6.66300534582431,17.8430755342207,FALSE
Zm00001d002682,3,1.74892830137827,2.88026665143067,4.62919495280894,FALSE
Zm00001d002687,4,6.11063691335769,2.18393307141008,8.29456998476776,FALSE
Zm00001d002690,3,12.944659900325,8.80689674571266,21.7515566460377,FALSE
Zm00001d002691,0,0.66186869442451,0.864444523080674,1.52631321750518,FALSE
Zm00001d002693,1,1.72734866201421,1.06119099198729,2.7885396540015,FALSE
Zm00001d002694,1,15.3489036551413,8.60603907157168,23.954942726713,TRUE
Zm00001d002695,6,0.579804355024369,1.20647968686023,1.7862840418846,FALSE
Zm00001d002698,5,1.65409449857212,1.50252502186289,3.15661952043501,FALSE
Zm00001d002699,5,8.75413628683498,8.35650931921485,17.1106456060498,TRUE
Zm00001d002700,3,8.80865659884828,6.29221863484126,15.1008752336895,FALSE
Zm00001d002704,7,1.10433246038449,2.90821272501136,4.01254518539585,FALSE
Zm00001d002705,4,0.401585679939899,1.61237294998056,2.01395862992046,FALSE
Zm00001d002707,2,1.32119153773119,0.14506973404125,1.46626127177244,FALSE
Zm00001d002708,3,0.150759627084581,0.461441119975592,0.612200747060172,FALSE
Zm00001d002711,3,16.3267752179489,6.54436092845492,22.8711361464038,TRUE
Zm00001d002712,4,3.53894409664211,6.38731269739818,9.92625679404029,FALSE
Zm00001d002725,7,4.29848537841451,6.27664923127847,10.575134609693,FALSE
Zm00001d002727,3,1.90279209283645,2.18647661740248,4.08926871023893,FALSE
Zm00001d002731,0,0.14455778516467,0.515320114627175,0.659877899791845,FALSE
Zm00001d002735,2,4.65926548715321,1.01382320483852,5.67308869199173,FALSE
Zm00001d002736,8,2.7925514770269,6.48761023889594,9.28016171592284,FALSE
Zm00001d002738,4,10.4552888569025,6.47267841286211,16.9279672697646,TRUE
Zm00001d002740,4,0.206824324265819,0.547045059683423,0.753869383949242,FALSE
Zm00001d002741,1,4.25158268986213,2.62535984326148,6.87694253312361,FALSE
Zm00001d002743,8,4.21261919594273,6.26721375785229,10.479832953795,TRUE
Zm00001d002751,3,3.06366311418683,2.1185014242386,5.18216453842544,FALSE
Zm00001d002754,6,0.814651035756973,0.615764709582005,1.43041574533898,FALSE
Zm00001d002755,4,2.66022086738322,2.33468267589654,4.99490354327976,FALSE
Zm00001d002756,3,3.15327594705962,2.19201140457346,5.34528735163307,FALSE
Zm00001d002758,3,7.86355417831017,3.30239088989724,11.1659450682074,FALSE
Zm00001d002760,4,2.28706849425218,1.8711441459157,4.15821264016788,FALSE
Zm00001d002761,4,6.2395878097144,3.20676185000625,9.44634965972065,FALSE
Zm00001d002770,3,7.92984841665041,9.85128863752167,17.7811370541721,FALSE
Zm00001d002772,4,0.796268928049574,1.78682281611863,2.58309174416821,FALSE
Zm00001d002773,4,4.5395652042555,0.75518920726738,5.29475441152288,FALSE
Zm00001d002775,6,1.07924484076252,1.55261433083284,2.63185917159536,FALSE
Zm00001d002776,5,3.85020319914351,3.92332616936049,7.773529368504,FALSE
Zm00001d002778,3,8.79183945890284,17.8471900687077,26.6390295276106,FALSE
Zm00001d002783,4,0.919560988563095,0.19838309852339,1.11794408708648,FALSE
Zm00001d002788,3,3.82296793474076,3.15078346232097,6.97375139706173,FALSE
Zm00001d002790,1,1.37976644743748,1.2154093949182,2.59517584235568,FALSE
Zm00001d002798,6,5.87183813745162,3.46927254014672,9.34111067759834,FALSE
Zm00001d002803,4,2.83370339565551,3.2113083042518,6.04501169990731,FALSE
Zm00001d002806,3,6.53378363152418,4.57994182686653,11.1137254583907,FALSE
Zm00001d002809,3,1.59802024637911,0.867863840560249,2.46588408693936,FALSE
Zm00001d002810,7,6.1196908730442,8.1765290372154,14.2962199102596,TRUE
Zm00001d002811,1,3.97096506975979,3.21323775821547,7.18420282797527,FALSE
Zm00001d002814,3,4.89766457497136,2.58876802199236,7.48643259696372,FALSE
Zm00001d002815,1,0.121430956396532,0.130337297421537,0.251768253818069,FALSE
Zm00001d002817,4,1.7978385990842,1.17097048090991,2.96880907999411,FALSE
Zm00001d002821,4,0.108043053237033,0.238418645572156,0.346461698809189,FALSE
Zm00001d002823,1,3.53344390891668,1.48063779543104,5.01408170434773,FALSE
Zm00001d002824,7,6.12706034420768,5.73608859892563,11.8631489431333,TRUE
Zm00001d002825,6,3.56997116759687,1.27713305912731,4.84710422672419,FALSE
Zm00001d002826,4,2.95220664855672,4.4419296995241,7.39413634808082,FALSE
Zm00001d002830,5,0.906851348483279,0.529976268293282,1.43682761677656,FALSE
Zm00001d002834,0,0.0180786555236846,0.176906564599094,0.194985220122778,FALSE
Zm00001d002837,3,2.59973091407429,1.38278522069574,3.98251613477003,FALSE
Zm00001d002844,0,0.0414450783123271,0.0949759127650894,0.136420991077416,FALSE
Zm00001d002845,2,0.871839766756522,4.06350402068775,4.93534378744427,FALSE
Zm00001d002847,0,0.0691003204066231,0.114370384837439,0.183470705244062,FALSE
Zm00001d002848,1,11.2376543523344,5.31032860758207,16.5479829599165,FALSE
Zm00001d002850,4,3.46820738884868,2.70531716677535,6.17352455562403,FALSE
Zm00001d002853,1,4.04081194859099,3.66903705387002,7.70984900246101,FALSE
Zm00001d002854,8,0.539209715119291,1.37100021587559,1.91020993099488,FALSE
Zm00001d002856,8,1.27270163629067,3.04865561636855,4.32135725265922,FALSE
Zm00001d002871,2,0.543279683551775,0.59286840412679,1.13614808767857,FALSE
Zm00001d002875,2,1.26225899951039,0.221243922623884,1.48350292213428,FALSE
Zm00001d002876,3,6.53158323395567,3.91136056609631,10.442943800052,FALSE
Zm00001d002878,3,6.62118474461099,2.83866701509619,9.45985175970719,FALSE
Zm00001d002884,6,0.843016654966522,1.55957082428423,2.40258747925075,FALSE
Zm00001d002896,3,3.24281560729695,3.55247987227588,6.79529547957283,FALSE
