sigma_patient_squared,sigma_patient
1.2140488438678152,1.1018388465959146
1.8182492225020352,1.3484247188857208
2.046773424612861,1.4306548936109158
1.4275784592607486,1.1948131482624171
1.4570351968344193,1.2070771296128593
1.1896834912144478,1.0907261302519748
1.0194563503449894,1.0096813112784595
1.1030096070258366,1.0502426419765276
2.268012380574986,1.5059921582050106
2.5994141445887937,1.6122698733738077
1.4947465712273889,1.2225982869394953
1.6184275745905565,1.2721743491324435
1.7302546983577871,1.3153914620210165
1.3513244975864835,1.1624648371398094
1.4275735876487017,1.1948111096105114
2.300917097759377,1.5168774168532464
1.3535739773863888,1.1634319822776014
1.5880971979115086,1.2601972853134975
1.9960139668702748,1.4128035839670972
1.1333013745116252,1.0645662846960846
1.0354849375947666,1.0175878033834558
1.7937103758686386,1.3392947307701313
1.200874698544287,1.095844285719594
1.3820737701832049,1.1756163363033048
1.3280790084464875,1.1524231030513434
1.7417869989432502,1.319767782203843
1.3467436201157814,1.160492835012686
1.0498706047212985,1.0246319362196838
0.9992638118849254,0.9996318381708965
2.097393367402997,1.448238021667363
1.5092642564637937,1.2285211664695865
1.5528958627854434,1.2461524235764434
1.869930000594084,1.367453838560587
1.843006416182564,1.3575737240321661
1.3016299695169145,1.1408899901028646
1.4128312890622716,1.1886257985851862
1.0096519962708799,1.0048144088690607
0.9850594282049299,0.9925016011095045
2.782810812273364,1.6681758936854842
2.5936656515225947,1.6104861537817066
1.2459403241359028,1.116216970008924
1.2519956721722125,1.1189261245373676
1.620073333537761,1.2728210139441292
1.163548674286879,1.0786791340741133
1.8450817178276184,1.3583378511355775
1.7648700794269025,1.3284841284060953
2.603087242218384,1.613408578822607
1.491913164097613,1.221438972727501
1.7085187796795942,1.3071032016178348
2.3179022990685016,1.5224658613803141
1.7286532870680618,1.31478260068654
1.1108867771830027,1.0539861370924206
1.507704393734718,1.227886148523029
2.7319490071164814,1.6528608553403645
1.51336714267257,1.2301898807389735
1.7267910428509687,1.3140742151229392
1.9386460307770608,1.3923526962580497
1.0993305521561718,1.0484896528608052
0.8834795062683172,0.9399359054043617
1.2050484261937284,1.0977469773102217
1.0948803725560559,1.0463653150578223
1.0140543619845053,1.0070026623522428
1.4386481787473397,1.199436608890749
0.929672424962922,0.964195221396021
1.0984407088079633,1.048065221638407
1.6665732273571112,1.2909582593395927
1.211190952749587,1.1005412090192657
1.3416284169932795,1.1582868457309181
2.215686170139413,1.4885181121301188
1.6263675123030394,1.2752911480532747
1.0889911500342442,1.0435473875364953
1.3706203389326628,1.170734956739852
1.7043206558494897,1.305496325482952
2.506897523732361,1.583318516197029
2.0808981755101064,1.4425318629098307
1.14390464400457,1.0695347792402872
1.3340386494134033,1.1550059088218567
2.059140805318464,1.4349706635741597
2.0399149549819153,1.4282559136870099
1.4539063841484166,1.2057804046128866
1.1875220422929054,1.0897348495358425
1.195744257169349,1.0935009177725226
2.151133787253912,1.4666743971495213
2.2261056820406084,1.4920139684468803
1.5077286631283093,1.2278960310744185
1.6924097982114807,1.300926515300338
1.3332241434138603,1.15465325678918
1.7830147164006915,1.3352957411752242
1.4006569192797294,1.183493523125382
2.081450569352597,1.4427233169782059
1.4139345939138102,1.1890898174292008
1.046043341672965,1.0227626027935148
1.1353988776321622,1.0655509737371376
2.3100276864398124,1.5198775234997761
1.50101529353439,1.2251592931265671
2.029397744565418,1.4245693189751836
1.4119529871991376,1.1882562801008618
1.0935920465919844,1.0457495142681084
1.319801397281034,1.1488260953168823
1.60012287476484,1.2649596336503548
1.9002879500639056,1.378509321718176
1.5090620104242158,1.2284388509096478
1.0778812882343416,1.03821061843652
1.9340584485290373,1.3907042994573064
2.4151472563550898,1.5540744050254125
1.4878139006755822,1.2197597717073563
1.2870259093773795,1.1344716432671993
1.0240723820882938,1.0119646150376473
2.2938621600494224,1.5145501510512693
1.5036558951949424,1.2262364760497635
1.232296823094217,1.1100886555109988
1.435094309737615,1.1979542185482779
1.521497931953872,1.2334901426253362
1.96565087301058,1.4020167163805786
1.681818425339636,1.2968494227702907
1.8635474054527212,1.3651180921270956
1.078118114176886,1.038324667036706
1.157313480820694,1.0757850532614281
1.0318771416563124,1.015813536854236
1.3800525827487813,1.1747563929380342
1.2953977346502694,1.1381554088305645
1.2636150597065683,1.1241063382556689
1.849838655919807,1.3600877383168364
1.089950195266688,1.0440067984772359
1.5703327720782658,1.2531291920940417
1.3491944795544648,1.1615483113303833
3.8026441677928675,1.9500369657503591
1.315055900367027,1.146758867577237
2.2752953558660973,1.5084082192384451
1.2510272229524235,1.1184932824797937
1.4054330217257103,1.1855096042317457
1.061829310366186,1.0304510227886554
1.3176739967790059,1.1478998200100068
0.8418826061160162,0.9175416100188678
1.5098440742322237,1.2287571258113719
1.6199704469118885,1.2727805965333885
1.515038659075308,1.2308690665847883
0.8351351225733972,0.9138572769165857
1.5393840497948026,1.2407191663687647
1.3227652043833138,1.150115300473528
0.8813040450575025,0.9387779530099237
1.4842322935252898,1.2182907261919422
0.7208698396292319,0.8490405406276145
1.4406568059696223,1.200273637954955
0.9768556084576356,0.9883600601287142
1.2870725144325414,1.1344921835043824
1.2842335071902768,1.1332402689590044
1.7380997751588538,1.318370120701639
2.8729460479380617,1.6949767101462079
1.4247468141996082,1.1936275860584022
1.2749224824259422,1.1291246531831383
1.754565923638369,1.3246002882524106
2.2977430040903455,1.5158307966558622
1.1084005941165151,1.052806057218762
1.90112812817623,1.3788140295834788
1.556088923761529,1.2474329335725944
1.1567697510190948,1.075532310541666
1.6732508342996537,1.2935419723764876
2.061883104945866,1.4359258702822602
1.2994283475509247,1.139924711351993
1.6553895333395954,1.286619420551235
1.0853109237821756,1.0417825703006245
1.6655272693589636,1.2905530866101416
1.654874980493302,1.2864194418980546
1.3680293395616148,1.1696278637077755
1.4735250491306506,1.213888400608001
1.8249053536592903,1.3508905779741343
1.777143232023151,1.3330953574381508
2.2438104000746493,1.497935379138449
1.130175934838418,1.063097330839664
1.3312000438045832,1.15377642713161
1.3150675577507454,1.1467639503187852
2.4592681540507417,1.5682053928139457
1.879397964210833,1.3709113626383118
1.5246377250116454,1.2347622139552399
1.4640880168004577,1.2099950482545199
2.135212557432475,1.4612366534659864
3.0290219725713228,1.7404085648408314
1.9005722042583248,1.378612419883966
1.5660142918571327,1.2514049272146617
3.1457773344877813,1.7736339347474668
1.832639092466987,1.3537500110681393
0.6655977318637228,0.8158417321170344
0.8078168623906871,0.8987863274386672
1.378151333429154,1.1739469040076531
1.6011430423977004,1.2653628105795194
1.6342289596813602,1.2783696490770422
1.8547767255191692,1.3619018780804912
1.9614444468396266,1.4005157788613545
1.6844351055814308,1.2978578911350158
1.1498246142897004,1.0722987523492231
1.6296711708112854,1.2765857475357014
1.1457238459973718,1.0703849055350938
1.4011753258980544,1.183712518265332
1.068139059717297,1.0335081323904989
1.4215945630873996,1.1923064048672218
1.3138643472018356,1.14623921901226
1.477812451589538,1.2156530967301231
2.7209598868483984,1.6495332330233297
2.3556918261275426,1.5348263179029549
1.0727181331574622,1.0357210691868068
1.3119813832239167,1.1454175584580135
1.1947289755097572,1.09303658470783
1.607204651381898,1.2677557538350588
1.5607458986700236,1.2492981624376238
1.2279980878091619,1.1081507513913267
1.2931433771128917,1.137164621817304
1.9504007656647366,1.3965674941314998
1.4839419576252442,1.2181715632969128
1.2476318488770264,1.116974417288519
1.2930718607659748,1.137133176354456
0.9155223927848928,0.9568293436056885
2.240489319754157,1.496826416039668
1.7219940848141233,1.3122477223505185
1.511968579692696,1.229621315565364
1.9829477398808215,1.4081717721502662
2.66536639630403,1.6325949884475421
1.8149893920991287,1.3472154215637262
1.3892733149060954,1.1786743888394688
1.1207227080911526,1.0586419168402281
1.3468615709494856,1.1605436531856463
1.6800008626520166,1.2961484724567693
0.99647603121621,0.9982364605724487
1.0685866750246025,1.0337246611281954
1.6776746306312587,1.2952507983519095
1.7188548579073613,1.3110510508395015
1.6703589185648342,1.2924236606333213
1.8222564432849178,1.3499097907952655
1.9715991981230105,1.4041364599365016
1.3844430609731733,1.1766235850828306
1.4898801362166987,1.2206064624672026
1.3329718130292363,1.1545439848828785
1.3436567701849216,1.159162098321422
1.4459681720769597,1.2024841670795337
1.984524345580512,1.4087314668099495
1.982741556998962,1.4080985608255419
1.15742139107185,1.0758352062801486
1.0799851939126568,1.039223360934817
1.4537034483440991,1.2056962504478892
2.2926990939935052,1.5141661381742444
2.433369600176805,1.5599261521549042
1.9775201315510553,1.4062432689798217
1.8879437593644006,1.3740246574804982
2.0313519782541634,1.4252550572631424
1.4434690958894292,1.2014445871072994
1.0696668499144126,1.0342469965701677
0.9426068215569167,0.9708794062894303
1.4079809702465793,1.1865837392475
1.6296958782044533,1.2765954246371296
1.5422877284667516,1.2418887745956768
0.9743323245333347,0.987082734391264
2.241417371627359,1.4971363904559127
1.6631317400848629,1.2896246508518914
2.112877016458938,1.4535738771933602
2.0259303069440286,1.4233517860824247
1.466492763483669,1.2109883415969243
1.719337674343512,1.3112351712578152
2.0262331024178044,1.423458149162737
0.9932449619496695,0.9966167578109799
0.9619176353493284,0.9807739981001374
1.9282734965324007,1.38862287772181
1.35393298208337,1.1635862589784094
0.9495376098639734,0.9744422044759624
0.9540468670345243,0.9767532272967028
1.229982214299255,1.1090456321988085
1.6945443391493202,1.301746649371267
0.9214495217991027,0.959921622737556
1.7061791001574838,1.3062079084730285
1.5076154399625854,1.2278499256678665
1.6000816540470177,1.2649433402516563
1.4058116624530053,1.1856692888208775
1.2894575273088518,1.1355428337622724
1.5715571962583128,1.2536176435653388
1.5210435978837784,1.2333059628023284
1.220296418785691,1.1046702760487814
1.5213665734076869,1.2334368947812802
1.670493155814289,1.2924755919607491
1.3582056592112812,1.1654208077820136
1.871673894021465,1.3680913324853223
1.243234339959131,1.115004188314614
1.4647747092723653,1.2102787733709806
1.2483785082429966,1.1173086002725463
0.9000989005042926,0.9487354217611423
1.1419682660460446,1.068629152721394
0.964264901020857,0.9819699084090393
2.010292072327689,1.4178476901020394
1.0689339495549832,1.03389261993448
1.8748848420651338,1.3692643433848461
2.7926184372410954,1.6711129337184532
1.949914933529693,1.3963935453623713
1.4211800049934413,1.1921325450609261
1.7479468672365452,1.3220994165479936
1.3718205279019093,1.171247423861376
1.4723629185130447,1.2134096251938356
1.0871684735658986,1.0426737138558249
1.4935993392595637,1.2221290190726852
1.0648413760626525,1.0319115156168441
1.4920430193807157,1.2214921282516378
1.4181787900402025,1.1908731208824064
2.533103608200089,1.5915726839199298
2.0308652150897033,1.4250842835038577
0.9259944146997493,0.962286035802115
1.3946155641753497,1.180938425226036
1.8916403824851278,1.3753691804330674
1.4366915816029389,1.1986206996389386
1.5814647255811978,1.2575630105808606
1.298977596294244,1.1397269832263532
2.4272857616749315,1.5579748912209501
2.483785088577395,1.576002883429277
0.9695389432456402,0.984651686255419
0.9658280162844619,0.9827654940444652
2.192426508840231,1.480684473086765
1.3230910610747608,1.150256954369223
1.7192139790152567,1.3111880029253078
1.6055586386172025,1.267106403826136
1.472881061695558,1.2136231135305384
1.1760123637029316,1.0844410374487548
2.263393020027488,1.504457716264398
1.7698178442993289,1.3303450094991633
1.919736091096731,1.3855454128597628
1.2308630758803585,1.1094426870642569
1.5074725122917327,1.2277917218696879
1.431237561563648,1.1963434128893125
1.9028965806403966,1.3794551752921864
1.721650716953311,1.3121168838763226
1.3746175910130085,1.1724408688769803
1.0240553515598483,1.0119562004157336
1.5343877471468395,1.2387040595504801
1.2936087639646454,1.1373692293906343
1.8680073274388656,1.3667506456698184
1.563642715253978,1.2504570025610549
1.0292938391411952,1.0145411963745954
1.091987392474697,1.0449820058138308
1.1089977940379316,1.053089641976376
1.5842882837060808,1.2586851408140485
3.0806940964066354,1.755190615405243
2.3713748403897874,1.5399268944952509
2.403295687777015,1.5502566522279513
1.8459635050901702,1.35866239555313
2.058738459630974,1.43483046372419
2.20595517524515,1.4852458299033025
2.168915171455505,1.4727237254337642
3.11493751477731,1.764918557547999
1.516897848338139,1.2316240694051652
1.6792864750181917,1.2958728622122588
1.63392267952795,1.278249850196725
2.6557016365343666,1.6296323623855677
1.0704971907163678,1.034648341571361
0.9640710365279923,0.9818711914136152
0.9737353636854477,0.98678030163023
2.0690491616209368,1.4384189798598102
1.638547319455818,1.280057545368886
1.5025893342532781,1.2258015068734733
1.8112548976411065,1.3458287029340348
1.505404692245264,1.2269493437975603
1.1490260324654533,1.071926318580458
1.6751258533183702,1.2942665310199326
0.9691032152862913,0.984430401443541
1.0313186941027173,1.0155386226543612
1.7209179025334513,1.311837605244434
1.440703992988349,1.2002932945694351
1.053244451011672,1.0262769855217801
1.4481281140495357,1.2033819485306965
1.0318942827014719,1.0158219739213519
1.6097032658709394,1.2687408190292213
2.5584572796063125,1.5995178272236645
0.7424140011283682,0.8616344939290489
0.6725975749495423,0.820120463681734
1.6156249646682632,1.2710723679902192
1.1575425672734416,1.0758915220752703
1.5006732452822344,1.2250196917936602
1.2223765535830105,1.1056113935660261
1.2990367891559127,1.1397529509309956
1.3389566735159435,1.1571329541223616
1.6549270400228713,1.2864396760139478
2.04367713071149,1.4295723593828644
1.0051086338743438,1.0025510629760181
1.4542133417112078,1.2059076837433318
1.6275857611821363,1.275768694231888
1.2619722822622115,1.123375396856372
1.7695537280392393,1.3302457397185075
1.4713819051786707,1.2130053195178785
2.2229294757731095,1.490949186180773
3.1389992631691506,1.771722117931915
2.4705347357097835,1.5717934774358187
2.221299018444747,1.4904023008720657
1.5010510631348217,1.225173890978265
1.321347980586106,1.1494990128686957
1.5691981021432113,1.2526763756626096
1.051530556756259,1.0254416398587776
1.9008899778992785,1.3787276663283718
1.4945874090299147,1.2225331934266304
1.2470747967844316,1.1167250318607673
1.5231091730726922,1.2341430926244705
2.55821167606668,1.5994410511383907
1.8887533170748994,1.3743192194955651
1.1817856722982296,1.08709966070192
1.2387805212239593,1.113005175739969
1.047202003091312,1.0233288831511167
1.9529401929321721,1.3974763657866176
1.2992824073397247,1.1398606964623899
1.7726562039129394,1.331411357887914
0.9575234197962532,0.9785312564227334
1.0553193495059296,1.0272873743534132
1.463686628668005,1.2098291733414288
2.261034371994447,1.5036736254900684
2.53823480250189,1.5931838570930505
1.793447190923025,1.3391964721141647
1.655836223330449,1.2867929994099474
1.469527504322575,1.2122406957046834
1.627225803646554,1.2756276116667253
2.052613470348293,1.4326944790667313
1.9070002428279287,1.380941795597457
1.1227055263265568,1.0595779944518275
1.2265297920719316,1.1074880550470654
1.6485221916837043,1.2839478929005275
1.1691816085501257,1.0812870148809361
1.4058459574460669,1.1856837510255704
1.5221619176865215,1.2337592624521696
1.2593802950257735,1.1222211435478184
1.387752573991823,1.1780291057490146
1.5027359240536002,1.2258612988644353
1.7421935377060904,1.3199217922688036
2.06065567203417,1.4354984054446631
2.042278865105336,1.429083225394986
1.6468075802245006,1.2832800085034055
1.8121909916086014,1.3461764340563243
1.2883823555340224,1.135069317501809
1.1031034747943271,1.0502873296361939
1.4217559184194708,1.1923740681595985
1.1768167846914912,1.0848118660355313
1.367796294023664,1.169528235667555
0.9738439800583698,0.9868353358379349
1.4711339531691976,1.2129031095554161
1.5652322846942517,1.2510924365106888
1.6650947683083328,1.2903855115074458
3.290620288863217,1.8140066948231524
1.86241121649912,1.3647018782500155
1.3481562830301796,1.1611013233263408
1.3486800085764215,1.1613268310757405
1.865462307139075,1.365819280556207
1.97109162088549,1.403955704744808
1.3049980312781477,1.1423651041931155
1.5089689087326583,1.2284009560125955
1.937601911619885,1.3919776979606695
1.474342765057139,1.2142251706570486
1.7126392829368433,1.3086784490228467
1.621513956622819,1.2733868055790507
1.6997863998454965,1.30375856654731
1.8325843333928884,1.3537297859591066
1.3411025485182217,1.158059820785706
1.631814750870537,1.2774250470655948
1.468257459490409,1.2117167406165557
2.003606773845553,1.415488175099161
1.6071924248010736,1.267750931690083
1.4839487242207943,1.2181743406511214
1.9453039408329957,1.3947415319094056
2.1020585236574516,1.449847758786229
1.2423513701421154,1.1146081688836285
1.6575972789183013,1.2874770984053663
1.5764650352786116,1.255573588157465
2.432730950335292,1.5597214335692422
1.0377493847068235,1.018699850155493
2.009501011947095,1.4175686974348352
1.7966706783065467,1.3403994472941814
2.2368812490512853,1.495620690232415
1.4904518263841848,1.220840622843205
2.3576796241490485,1.535473745835157
1.4017075757843365,1.183937319195715
1.5175459071317925,1.2318871324645746
1.4001550700917693,1.1832814838793724
1.4231268439411195,1.1929488018943308
0.8826241701377153,0.9394807981740315
1.0706120586371262,1.0347038506921322
1.4049516469216818,1.1853065624224317
1.168696659670837,1.0810627454828128
1.575106989350765,1.2550326646548946
1.61708477374911,1.2716464814362167
1.3806908849647892,1.1750280358207583
1.568638746829432,1.2524530916682797
1.387254332673968,1.1778176143503576
1.3884503233963617,1.1783252197064957
1.0495943508606782,1.0244971209626108
2.3407365218981537,1.52994657485095
1.1125610900997067,1.0547801145735098
2.0652818711889767,1.4371088585034109
1.9658728955016591,1.4020958938323937
0.9631177920982931,0.9813856490179043
1.406930681681796,1.1861410884383847
1.9248160375707117,1.3873773955094957
1.8397382648122451,1.356369516323721
0.9604315442482407,0.9800160938720551
1.8484215072606056,1.359566661572946
1.3600780641517547,1.166223848217723
1.2471083872964066,1.1167400715011557
1.13302240365255,1.0644352510381032
1.9238608928742658,1.3870331260911781
1.3499175082388553,1.1618595045180184
1.069089810142564,1.033967992803725
1.5834793162459493,1.2583637456021806
1.4953356815047179,1.2228391887344459
2.0954981318267225,1.4475835491696922
1.5171547894984974,1.2317283748856716
3.7573747925747805,1.9383949010907917
1.3246126432301306,1.1509181739941943
2.284487033952833,1.51145196217175
1.5223106164201907,1.233819523439385
1.1384122545897495,1.0669640362213477
2.1101478608115265,1.4526347995320525
1.3833166710448637,1.1761448342125487
1.4824633740526612,1.217564525621809
1.4851062382782028,1.2186493500093465
0.798404375876743,0.8935347647835215
0.8480172897278784,0.9208785423322005
1.6496963574650103,1.2844050597319407
1.670197461414997,1.2923611961889745
1.4634855735814414,1.2097460781426164
1.9333021833070636,1.3904323727916663
1.8282661004183496,1.352133906245365
1.7818303635689083,1.3348521879102975
1.301441551057239,1.1408074119049363
1.17624309316902,1.0845474139792228
1.558616236585842,1.2484455280811582
1.124643169620808,1.060491946985364
1.8524029435724458,1.361030103845042
1.8742578921787618,1.3690353874822818
2.1989757992276346,1.48289439921649
2.2553694420016837,1.501788747461401
1.946040233700935,1.3950054600971764
1.5583645640858743,1.2483447296663988
1.3990287099866405,1.182805440462057
1.2511502095893658,1.1185482598392282
1.410591274834162,1.1876831542268174
1.5225726837046092,1.2339257204972305
1.7615375572979246,1.3272292783456536
2.1556684495275285,1.4682194827502897
0.8213238140114806,0.9062691730448965
1.5023654785315537,1.2257101935333465
1.4017383521084261,1.1839503165709389
2.765366147473415,1.6629390089457325
1.2410787649018766,1.1140371470026826
1.6949656538529259,1.3019084660040143
1.4266140216736325,1.1944094865973027
0.6935453507432724,0.8327937023916983
1.1941627226350535,1.0927775265968154
1.7141911792276814,1.3092712397466315
1.8117973637874774,1.3460302239502193
1.1976193634791035,1.0943579686186342
2.1091131789307616,1.452278616151447
1.3133412304148169,1.146011007981519
1.8704974591910863,1.3676613101170503
1.6706148750455638,1.2925226787354889
1.3251448834998376,1.151149374972613
1.6490323958752704,1.284146563237729
1.8438101200530386,1.3578696992175054
1.530380510333792,1.2370854903092963
1.2673271462828641,1.1257562552714793
1.0544725616735369,1.0268751441502209
1.3791920791254897,1.1743900881417084
1.4597804657099571,1.208213750008647
1.5107283368422455,1.2291168930749612
2.214417728919705,1.4880919759610645
1.5159421818347,1.231236038229348
1.5631245013306923,1.2502497755771413
1.6955389141429882,1.302128608910421
1.57203770256601,1.253809276790537
2.1604878970648134,1.4698598222500041
1.6023486577739656,1.2658391121204802
1.1379004300751747,1.0667241583817133
1.3254071603352917,1.1512632888854277
1.638751459553743,1.2801372815263772
0.8907396999317636,0.9437900719607956
1.2284363608209523,1.1083484834748285
1.3712400129528663,1.1709995785451275
1.4668648589790796,1.2111419648328101
3.5588160148888024,1.8864824448928228
2.2841499045563913,1.511340433044915
1.5599355731606375,1.2489738080362764
1.2730636199688297,1.1283012097701701
1.6001649795524502,1.2649762762804884
2.0695489576570614,1.4385927004044825
0.9984807276133335,0.9992400750637124
1.5332987796557644,1.2382644223491865
1.4371174225310057,1.1987983243777935
1.7302183937619802,1.3153776620278985
1.7566149796496275,1.325373524576988
2.325525361840396,1.5249673314010357
1.925896982971064,1.3877669051289068
2.5803410995498335,1.606344016563648
2.291595362231215,1.5138016257856295
1.98722208039447,1.4096886466147303
1.4624630651335937,1.2093233914605281
0.833719487100617,0.9130824098079083
1.6386008209388316,1.2800784432755798
2.059518827384465,1.4351023752277972
1.8560416845206562,1.3623662079340695
1.3075982724780175,1.1435026333498395
1.359098344932045,1.1658037334526103
1.836255840009519,1.3550851781380826
2.0613693406555886,1.4357469626140913
2.6100033695202303,1.6155504849803457
1.8029728685107091,1.342748252097432
2.1295237686703343,1.4592887886468306
2.069391108034245,1.4385378368448447
1.3670437016521557,1.1692064409898517
1.2468901902349538,1.1166423734727935
1.366544063919448,1.1689927561449849
1.1291459038202851,1.0626127722836223
1.283398592010966,1.1328718338854427
1.6831237863917092,1.2973526068080756
1.2225818119390481,1.105704215393542
1.2103441408461206,1.100156416536358
1.7948604033598377,1.3397240026810886
1.5427014670444814,1.2420553397673073
1.0255888412956768,1.0127136027997634
1.3130568498405513,1.1458869271619043
1.0699396931299086,1.0343788924421788
1.3468446925590154,1.1605363814025889
1.4831862892511758,1.2178613587971234
1.1421519308122348,1.068715084020168
1.914384019976056,1.3836126697801145
1.397187624062747,1.1820269134257253
1.1517399218362185,1.073191465599787
1.2826880124855642,1.1325581717887891
1.491812371991807,1.2213977124556141
1.8761476244238902,1.3697253828501135
1.8990612899741772,1.3780643272264823
2.1600389973399152,1.4697071127744858
3.2530620953438745,1.8036247102276777
1.714773720933493,1.309493688771921
1.221808179968326,1.105354323268483
1.7836215859576228,1.3355229634707233
3.2436064923119208,1.8010015247944464
2.3138005181287866,1.521118180197971
1.1935892162434116,1.0925150874214102
1.3940974526352101,1.1807190405152321
1.8454834537520957,1.3584857208495404
1.8301650184424496,1.3528359170433233
1.5335293504693406,1.2383575212632822
1.2413461096404494,1.1141571296906239
1.3265064304316385,1.1517406090051867
1.0733922726618765,1.036046462598023
2.0694407109405897,1.4385550774789924
1.175330852066618,1.0841267693709153
2.2794569560198794,1.5097870565148845
1.0173374220415172,1.0086314599701505
1.1700671073138456,1.0816964025612017
1.6611719940886391,1.2888646143364473
1.8316022640931586,1.3533670101244373
1.1948740076407913,1.093102926370976
1.2929507346320213,1.1370799156752445
2.0354156613610477,1.4266799435616413
1.9019402371099434,1.3791084935964768
2.3562864822665275,1.5350200266662737
0.9564808213433704,0.9779983749185733
0.7279024192589908,0.8531719751954999
1.4868891033966787,1.2193806228559967
1.8239127779884243,1.3505231497417673
1.770918546091624,1.3307586355502727
2.191513698531646,1.4803762016905182
2.3368209589426403,1.528666398840061
1.124016062598531,1.0601962377779555
1.8436118607514114,1.35779669345282
1.4008720840954179,1.183584422039855
1.4448014268503668,1.201998929637779
1.2821217432760823,1.1323081485514808
2.042422063811523,1.4291333261146502
2.055545102383598,1.433717232366131
1.1556718001820676,1.0750217673061637
1.7698466222141245,1.3303558254144356
1.4763716317745899,1.2150603407957112
1.3234199487701566,1.1503999081928669
1.646712901385519,1.2832431185810111
1.9243370846308223,1.3872047738639102
2.0138956934894723,1.4191179279712707
1.4778181129008097,1.2156554252339804
1.0886425698588178,1.043380357232595
1.1941205782451068,1.0927582432748364
1.3706590270668815,1.170751479634718
1.9423005367106685,1.3936644275831498
1.4515715290813807,1.2048118230999314
1.1940415434506935,1.0927220796939603
1.9976722902874167,1.4133903531181387
1.1254551780329871,1.060874723062524
1.062085114598745,1.0305751377744106
1.4769026516754773,1.2152788370063379
1.2340068273740221,1.1108585991808417
1.1560953455899232,1.075218743135518
1.9641184021944986,1.4014700860862135
1.1470048962259274,1.0709831446973979
1.8497486157077536,1.3600546370303488
1.2117164711143726,1.100779937641658
2.3779578392450818,1.5420628519113875
1.325800434529977,1.1514340773704663
1.553736471461808,1.2464896595888022
1.4742541126982749,1.2141886643756294
2.170387859654861,1.4732236285285616
1.2670187086942846,1.1256192556518765
2.1561606401977804,1.468387087997501
1.381090371220893,1.1751980136219142
1.039613977019141,1.0196146218150959
1.5450797953114743,1.2430123874328343
1.9151014632504049,1.3838719099867607
1.0810805631739777,1.0397502407664918
1.3176134199005793,1.1478734337463252
1.913795730380731,1.3834000615804276
2.070648944132348,1.4389749629970454
1.3284852545585502,1.152599346936545
1.2981226832532038,1.139351869815995
1.9105032557534711,1.3822095556584288
1.321448737041824,1.1495428382804287
1.5362173325593358,1.2394423474124707
1.3484050652201343,1.1612084503740636
1.7410558926869422,1.3194907702166552
1.1948992126759537,1.0931144554327117
0.9865334635035264,0.9932439093714728
0.7183286421087786,0.8475427081326218
1.2238492352060741,1.1062771963690086
2.018702528973127,1.4208105183215414
1.3008956869802664,1.1405681421906655
1.7193934276987908,1.3112564309465906
1.751027531729776,1.3232639690287709
0.84064572955093,0.9168673456672617
1.5670479885650432,1.2518178735603047
1.5212685617232697,1.2333971630108729
1.7550542439738859,1.3247846028596066
2.2124908127886997,1.487444389813851
1.9367072164676211,1.3916562853189078
1.630193612505909,1.2767903557381333
1.6144463669611657,1.2706086600370572
1.6379007348134174,1.279804959676832
2.618791314861668,1.618267998466777
1.2014581306417342,1.096110455493302
2.5614923920232497,1.6004663045572842
1.3200195959039556,1.148921057298523
1.457299380986902,1.2071865559999009
1.6236048827150955,1.2742075508782293
0.923803790698878,0.9611471222965181
1.3672716620396814,1.1693039220150085
